"","i","j","x"
"6596",5597,3846,1955
"6597",5838,3846,1564
"6598",6018,3846,4692
"6599",6328,3846,6256
"6600",6329,3846,2346
"6601",6697,3846,19159
"6602",6777,3846,6647
"6603",7329,3846,29325
"6604",7604,3846,2346
"6605",7635,3846,5865
"6606",7654,3846,7429
"6607",8218,3846,11730
"6608",8425,3846,1564
"6609",8466,3846,5083
"6610",8615,3846,3519
"6611",8637,3846,2346
"6612",8875,3846,1955
"6613",8879,3846,1955
"6614",8880,3846,3128
"6615",8884,3846,5083
"6616",9187,3846,2737
"6617",9255,3846,1564
"6618",9744,3846,1564
"6619",10991,3846,1564
"6620",11509,3846,782
"6621",11728,3846,3519
"6622",12614,3846,3128
"6623",13289,3846,1564
"6624",13364,3846,1173
"6625",13408,3846,782
"6626",14570,3846,3519
"6627",15153,3846,10948
"6628",15354,3846,14076
"6629",16337,3846,782
"6630",19139,3846,1173
"6631",21730,3846,782
"6632",22267,3846,3519
"6633",23701,3846,4692
"6634",24587,3846,3910
"6635",26284,3846,3910
"6636",28822,3846,1564
"6637",28906,3846,3128
"6638",30135,3846,1564
"6639",30948,3846,5083
"6640",32919,3846,1564
"6641",34820,3846,1173
"6642",38803,3846,1955
"6643",44117,3846,3128
"6644",45149,3846,782
"6645",48618,3846,1564
"6646",48621,3846,3128
"6647",52242,3846,782
"6648",55541,3846,1564
"6649",57666,3846,1955
"6650",60861,3846,1564
"6651",60863,3846,1564
"6652",65005,3846,3519
"6653",66283,3846,1173
"6654",66289,3846,1173
"6655",66349,3846,1173
"6656",71803,3846,1564
"6657",76177,3846,1173
"6658",78992,3846,2346
"6659",84072,3846,1564
"6660",86802,3846,1564
"6661",86805,3846,1564
"6662",86806,3846,1564
"6663",87101,3846,1564
"6664",87905,3846,1955
"6665",88509,3846,1173
"6666",89039,3846,1564
"6667",90334,3846,3519
"6668",92040,3846,3128
"6669",92044,3846,1564
"6670",99492,3846,1564
"6671",106377,3846,1564
"6672",106379,3846,1564
"6673",107114,3846,1173
"6674",108906,3846,1564
"6675",116110,3846,1173
"6676",119383,3846,391
"6677",121637,3846,1564
"6678",123530,3846,1955
"6679",3,3853,46100
"6680",14,3853,69700
"6681",19,3853,7400
"6682",35,3853,4050
"6683",80,3853,20900
"6684",90,3853,27500
"6685",92,3853,32700
"6686",120,3853,1900
"6687",355,3853,8350
"6688",357,3853,1050
"6689",690,3853,1150
"6690",1522,3853,1200
"6691",1618,3853,2950
"6692",1841,3853,9350
"6693",2581,3853,950
"6694",2908,3853,950
"6695",2925,3853,1200
"6696",2969,3853,5300
"6697",3853,3853,2800
"6698",5043,3853,1050
"6699",8221,3853,450
"6700",9334,3853,500
"6701",9694,3853,450
"6702",11389,3853,250
"6703",12250,3853,1050
"6704",12252,3853,250
"6705",14157,3853,450
"6706",17365,3853,1100
"6707",19740,3853,450
"6708",22879,3853,250
"6709",24771,3853,350
"6710",38896,3853,200
"6711",49145,3853,700
"6712",51603,3853,500
"6713",51604,3853,400
"6714",51607,3853,250
"6715",81055,3853,250
"6716",87723,3853,150
"6717",18,3888,5110
"6718",92,3888,4578
"6719",2228,3888,889
"6720",3772,3888,245
"6721",3840,3888,63
"6722",3841,3888,105
"6723",3846,3888,539
"6724",12,4106,1802
"6725",14,4106,23698
"6726",18,4106,12410
"6727",22,4106,4233
"6728",92,4106,11118
"6729",231,4106,1377
"6730",257,4106,9197
"6731",596,4106,1003
"6732",3465,4106,1411
"6733",3927,4106,85
"6734",4104,4106,51
"6735",4106,4106,51
"6736",5290,4106,408
"6737",40767,4106,85
"6738",40771,4106,85
"6739",1,4147,8484
"6740",3,4147,93122
"6741",7,4147,7575
"6742",8,4147,34441
"6743",9,4147,11312
"6744",12,4147,10706
"6745",14,4147,140794
"6746",18,4147,73730
"6747",36,4147,1515
"6748",37,4147,31310
"6749",40,4147,12221
"6750",80,4147,42218
"6751",90,4147,55550
"6752",92,4147,66054
"6753",96,4147,35451
"6754",104,4147,7575
"6755",121,4147,18180
"6756",130,4147,28381
"6757",257,4147,54641
"6758",296,4147,4040
"6759",355,4147,16867
"6760",422,4147,20301
"6761",621,4147,3434
"6762",624,4147,15352
"6763",649,4147,13837
"6764",914,4147,1111
"6765",922,4147,2121
"6766",1111,4147,3434
"6767",1380,4147,1313
"6768",1436,4147,4141
"6769",1639,4147,3838
"6770",1813,4147,909
"6771",1867,4147,4141
"6772",2317,4147,1010
"6773",2722,4147,3838
"6774",2899,4147,909
"6775",3208,4147,1717
"6776",3321,4147,707
"6777",3771,4147,1717
"6778",3892,4147,4444
"6779",3893,4147,6868
"6780",3894,4147,1919
"6781",3896,4147,1818
"6782",4036,4147,808
"6783",4147,4147,101
"6784",4301,4147,1515
"6785",4594,4147,2525
"6786",5623,4147,505
"6787",6697,4147,4949
"6788",6914,4147,202
"6789",8104,4147,202
"6790",9130,4147,1111
"6791",9212,4147,1515
"6792",11149,4147,202
"6793",11560,4147,303
"6794",11562,4147,404
"6795",13126,4147,404
"6796",13467,4147,606
"6797",14662,4147,1010
"6798",15354,4147,3636
"6799",15355,4147,606
"6800",24865,4147,2626
"6801",28906,4147,808
"6802",39930,4147,1616
"6803",48713,4147,505
"6804",48715,4147,505
"6805",61773,4147,404
"6806",72710,4147,101
"6807",85720,4147,505
"6808",124777,4147,404
"6809",18,4207,7300
"6810",257,4207,5410
"6811",343,4207,1190
"6812",355,4207,1670
"6813",596,4207,590
"6814",598,4207,610
"6815",1587,4207,1350
"6816",4151,4207,100
"6817",4156,4207,350
"6818",22,4412,1494
"6819",2627,4412,138
"6820",4412,4412,36
"6821",4413,4412,30
"6822",4415,4412,36
"6823",4416,4412,48
"6824",14,4424,37638
"6825",22,4424,6723
"6826",37,4424,8370
"6827",80,4424,11286
"6828",90,4424,14850
"6829",95,4424,10746
"6830",231,4424,2187
"6831",330,4424,1836
"6832",624,4424,4104
"6833",1108,4424,1161
"6834",1281,4424,459
"6835",1841,4424,5049
"6836",3332,4424,2160
"6837",3465,4424,2241
"6838",4424,4424,999
"6839",5386,4424,135
"6840",7329,4424,2025
"6841",8544,4424,243
"6842",8623,4424,216
"6843",15523,4424,297
"6844",15524,4424,81
"6845",22232,4424,162
"6846",49630,4424,135
"6847",3,4581,58086
"6848",8,4581,21483
"6849",9,4581,7056
"6850",12,4581,6678
"6851",14,4581,87822
"6852",19,4581,9324
"6853",20,4581,8757
"6854",38,4581,5670
"6855",39,4581,5670
"6856",52,4581,189
"6857",60,4581,2457
"6858",68,4581,1260
"6859",83,4581,2646
"6860",90,4581,34650
"6861",92,4581,41202
"6862",96,4581,22113
"6863",104,4581,4725
"6864",200,4581,252
"6865",257,4581,34083
"6866",321,4581,8442
"6867",378,4581,8946
"6868",379,4581,8946
"6869",715,4581,11907
"6870",1230,4581,567
"6871",1271,4581,2709
"6872",1436,4581,2583
"6873",1574,4581,252
"6874",2459,4581,630
"6875",2887,4581,1323
"6876",4223,4581,1071
"6877",4301,4581,945
"6878",4581,4581,630
"6879",5356,4581,504
"6880",5543,4581,504
"6881",5817,4581,945
"6882",10741,4581,252
"6883",13220,4581,189
"6884",17739,4581,189
"6885",17741,4581,189
"6886",17744,4581,189
"6887",18606,4581,252
"6888",18613,4581,252
"6889",18617,4581,252
"6890",19784,4581,378
"6891",22267,4581,567
"6892",24582,4581,504
"6893",25285,4581,693
"6894",34820,4581,189
"6895",60861,4581,252
"6896",60863,4581,252
"6897",86979,4581,252
"6898",109791,4581,252
"6899",3,4594,14752
"6900",12,4594,1696
"6901",14,4594,22304
"6902",18,4594,11680
"6903",62,4594,2368
"6904",92,4594,10464
"6905",121,4594,2880
"6906",422,4594,3216
"6907",450,4594,640
"6908",5335,4594,64
"6909",6188,4594,704
"6910",6832,4594,64
"6911",39930,4594,256
"6912",49717,4594,64
"6913",49720,4594,64
"6914",7,4646,675
"6915",8,4646,3069
"6916",35,4646,729
"6917",38,4646,810
"6918",257,4646,4869
"6919",1108,4646,387
"6920",5911,4646,90
"6921",29448,4646,36
"6922",77195,4646,36
"6923",22,4674,996
"6924",3830,4674,100
"6925",22407,4674,36
"6926",111366,4674,24
"6927",3,4678,59930
"6928",14,4678,90610
"6929",18,4678,47450
"6930",19,4678,9620
"6931",20,4678,9035
"6932",22,4678,16185
"6933",80,4678,27170
"6934",90,4678,35750
"6935",92,4678,42510
"6936",95,4678,25870
"6937",121,4678,11700
"6938",224,4678,7670
"6939",257,4678,35165
"6940",329,4678,7280
"6941",339,4678,8970
"6942",690,4678,1495
"6943",715,4678,12285
"6944",1672,4678,6630
"6945",1841,4678,12155
"6946",2334,4678,2795
"6947",2428,4678,2535
"6948",2906,4678,1560
"6949",3754,4678,7995
"6950",3830,4678,1625
"6951",4678,4678,1040
"6952",4679,4678,325
"6953",4775,4678,520
"6954",5513,4678,1560
"6955",7668,4678,715
"6956",7715,4678,650
"6957",8544,4678,585
"6958",10341,4678,1170
"6959",16465,4678,455
"6960",18715,4678,975
"6961",20850,4678,1235
"6962",38943,4678,325
"6963",38994,4678,325
"6964",96983,4678,195
"6965",108201,4678,195
"6966",123764,4678,130
"6967",3,4723,68228
"6968",8,4723,25234
"6969",14,4723,103156
"6970",18,4723,54020
"6971",22,4723,18426
"6972",40,4723,8954
"6973",58,4723,5106
"6974",62,4723,10952
"6975",80,4723,30932
"6976",84,4723,3034
"6977",92,4723,48396
"6978",96,4723,25974
"6979",130,4723,20794
"6980",144,4723,10804
"6981",257,4723,40034
"6982",330,4723,5032
"6983",357,4723,1554
"6984",422,4723,14874
"6985",649,4723,10138
"6986",715,4723,13986
"6987",1108,4723,3182
"6988",1279,4723,5624
"6989",1286,4723,222
"6990",2142,4723,1924
"6991",2228,4723,9398
"6992",2334,4723,3182
"6993",2428,4723,2886
"6994",2869,4723,1554
"6995",3158,4723,814
"6996",3561,4723,1776
"6997",3892,4723,3256
"6998",3934,4723,296
"6999",4665,4723,148
"7000",4667,4723,296
"7001",4723,4723,370
"7002",4924,4723,592
"7003",5385,4723,148
"7004",5386,4723,370
"7005",5387,4723,444
"7006",5388,4723,148
"7007",7730,4723,4292
"7008",10986,4723,1628
"7009",22267,4723,666
"7010",23503,4723,1406
"7011",23691,4723,296
"7012",23692,4723,296
"7013",23696,4723,296
"7014",23994,4723,222
"7015",24000,4723,222
"7016",30846,4723,740
"7017",35311,4723,814
"7018",50530,4723,222
"7019",50531,4723,222
"7020",50533,4723,518
"7021",50536,4723,222
"7022",55368,4723,296
"7023",55373,4723,296
"7024",114885,4723,444
"7025",8,4759,4774
"7026",14,4759,19516
"7027",38,4759,1260
"7028",80,4759,5852
"7029",96,4759,4914
"7030",257,4759,7574
"7031",329,4759,1568
"7032",665,4759,392
"7033",715,4759,2646
"7034",2428,4759,546
"7035",2584,4759,546
"7036",3754,4759,1722
"7037",4727,4759,56
"7038",4730,4759,126
"7039",3,4768,29504
"7040",14,4768,44608
"7041",19,4768,4736
"7042",20,4768,4448
"7043",37,4768,9920
"7044",80,4768,13376
"7045",92,4768,20928
"7046",95,4768,12736
"7047",189,4768,2112
"7048",224,4768,3776
"7049",596,4768,1888
"7050",1242,4768,672
"7051",1672,4768,3264
"7052",2935,4768,320
"7053",4768,4768,96
"7054",8637,4768,192
"7055",13369,4768,160
"7056",13584,4768,96
"7057",15561,4768,128
"7058",17095,4768,288
"7059",22078,4768,288
"7060",25109,4768,160
"7061",31012,4768,192
"7062",31716,4768,96
"7063",120280,4768,224
"7064",129822,4768,96
"7065",90,4777,3850
"7066",1111,4777,238
"7067",3332,4777,560
"7068",4679,4777,35
"7069",4775,4777,56
"7070",4777,4777,21
"7071",4781,4777,21
"7072",14,4844,29274
"7073",19,4844,3108
"7074",20,4844,2919
"7075",22,4844,5229
"7076",37,4844,6510
"7077",80,4844,8778
"7078",92,4844,13734
"7079",95,4844,8358
"7080",231,4844,1701
"7081",649,4844,2877
"7082",715,4844,3969
"7083",2935,4844,210
"7084",3465,4844,1743
"7085",4844,4844,63
"7086",5794,4844,651
"7087",6528,4844,441
"7088",13369,4844,105
"7089",22078,4844,189
"7090",25109,4844,105
"7091",120280,4844,147
"7092",14,4903,27880
"7093",90,4903,11000
"7094",92,4903,13080
"7095",95,4903,7960
"7096",121,4903,3600
"7097",224,4903,2360
"7098",329,4903,2240
"7099",690,4903,460
"7100",1111,4903,680
"7101",2428,4903,780
"7102",3332,4903,1600
"7103",3754,4903,2460
"7104",3830,4903,500
"7105",4679,4903,100
"7106",4775,4903,160
"7107",4777,4903,60
"7108",4781,4903,60
"7109",38994,4903,100
"7110",3,4983,131846
"7111",5,4983,14157
"7112",8,4983,48763
"7113",14,4983,199342
"7114",30,4983,4862
"7115",35,4983,11583
"7116",36,4983,2145
"7117",37,4983,44330
"7118",38,4983,12870
"7119",66,4983,5005
"7120",80,4983,59774
"7121",81,4983,9009
"7122",90,4983,78650
"7123",92,4983,93522
"7124",95,4983,56914
"7125",96,4983,50193
"7126",130,4983,40183
"7127",189,4983,9438
"7128",224,4983,16874
"7129",257,4983,77363
"7130",318,4983,2145
"7131",329,4983,16016
"7132",343,4983,17017
"7133",375,4983,4433
"7134",376,4983,5291
"7135",378,4983,20306
"7136",379,4983,20306
"7137",422,4983,28743
"7138",454,4983,5291
"7139",609,4983,13585
"7140",624,4983,21736
"7141",649,4983,19591
"7142",682,4983,7865
"7143",690,4983,3289
"7144",715,4983,27027
"7145",1077,4983,3575
"7146",1111,4983,4862
"7147",1113,4983,715
"7148",1217,4983,1144
"7149",1279,4983,10868
"7150",1311,4983,3289
"7151",1444,4983,4004
"7152",1587,4983,19305
"7153",1608,4983,3289
"7154",1633,4983,1859
"7155",1867,4983,5863
"7156",1999,4983,1144
"7157",2228,4983,18161
"7158",2232,4983,715
"7159",2355,4983,2431
"7160",2379,4983,3718
"7161",2581,4983,2717
"7162",2584,4983,5577
"7163",2969,4983,15158
"7164",3332,4983,11440
"7165",3775,4983,4004
"7166",4225,4983,572
"7167",4314,4983,286
"7168",4424,4983,5291
"7169",6485,4983,1430
"7170",6494,4983,572
"7171",6527,4983,286
"7172",7329,4983,10725
"7173",9353,4983,1430
"7174",9689,4983,429
"7175",10335,4983,715
"7176",10510,4983,286
"7177",12912,4983,286
"7178",15354,4983,5148
"7179",21688,4983,572
"7180",24974,4983,572
"7181",28852,4983,286
"7182",28854,4983,286
"7183",31899,4983,3146
"7184",32213,4983,715
"7185",49980,4983,429
"7186",65337,4983,429
"7187",71399,4983,429
"7188",72401,4983,286
"7189",86116,4983,286
"7190",98841,4983,429
"7191",1,5035,9828
"7192",3,5035,107874
"7193",4,5035,4329
"7194",7,5035,8775
"7195",8,5035,39897
"7196",14,5035,163098
"7197",18,5035,85410
"7198",21,5035,20475
"7199",37,5035,36270
"7200",38,5035,10530
"7201",45,5035,3393
"7202",78,5035,936
"7203",80,5035,48906
"7204",82,5035,3978
"7205",83,5035,4914
"7206",90,5035,64350
"7207",92,5035,76518
"7208",95,5035,46566
"7209",96,5035,41067
"7210",98,5035,1521
"7211",121,5035,21060
"7212",130,5035,32877
"7213",144,5035,17082
"7214",189,5035,7722
"7215",224,5035,13806
"7216",257,5035,63297
"7217",318,5035,1755
"7218",321,5035,15678
"7219",329,5035,13104
"7220",330,5035,7956
"7221",339,5035,16146
"7222",343,5035,13923
"7223",369,5035,2106
"7224",378,5035,16614
"7225",379,5035,16614
"7226",417,5035,2223
"7227",422,5035,23517
"7228",431,5035,5499
"7229",642,5035,585
"7230",649,5035,16029
"7231",763,5035,4680
"7232",1111,5035,3978
"7233",1279,5035,8892
"7234",1434,5035,2691
"7235",1587,5035,15795
"7236",1618,5035,6903
"7237",1841,5035,21879
"7238",1986,5035,1638
"7239",2005,5035,2106
"7240",2326,5035,585
"7241",2411,5035,2340
"7242",2428,5035,4563
"7243",2459,5035,1170
"7244",2906,5035,2808
"7245",3021,5035,5382
"7246",3517,5035,819
"7247",3518,5035,468
"7248",3872,5035,1521
"7249",3892,5035,5148
"7250",4386,5035,468
"7251",5035,5035,468
"7252",6573,5035,4680
"7253",7435,5035,1638
"7254",8063,5035,702
"7255",8275,5035,1053
"7256",8755,5035,351
"7257",9060,5035,702
"7258",17657,5035,702
"7259",19657,5035,351
"7260",22267,5035,1053
"7261",27707,5035,468
"7262",37520,5035,585
"7263",37522,5035,234
"7264",38599,5035,819
"7265",38600,5035,351
"7266",38860,5035,585
"7267",38862,5035,585
"7268",46214,5035,585
"7269",48179,5035,468
"7270",48180,5035,468
"7271",55368,5035,468
"7272",55373,5035,468
"7273",80107,5035,351
"7274",99157,5035,351
"7275",109498,5035,351
"7276",90,5043,4400
"7277",221,5043,368
"7278",628,5043,88
"7279",3461,5043,152
"7280",3853,5043,448
"7281",5043,5043,168
"7282",19740,5043,72
"7283",46258,5043,64
"7284",3,5050,15674
"7285",8,5050,5797
"7286",14,5050,23698
"7287",96,5050,5967
"7288",121,5050,3060
"7289",221,5050,782
"7290",257,5050,9197
"7291",321,5050,2278
"7292",329,5050,1904
"7293",355,5050,2839
"7294",431,5050,799
"7295",4987,5050,119
"7296",4990,5050,306
"7297",5050,5050,68
"7298",369,5136,36
"7299",707,5136,22
"7300",18,5210,10220
"7301",92,5210,9156
"7302",1808,5210,252
"7303",3754,5210,1722
"7304",3799,5210,98
"7305",4427,5210,112
"7306",4647,5210,224
"7307",5210,5210,252
"7308",9600,5210,266
"7309",14589,5210,112
"7310",17365,5210,308
"7311",22310,5210,84
"7312",34894,5210,70
"7313",3830,5229,100
"7314",5228,5229,12
"7315",5229,5229,12
"7316",5231,5229,12
"7317",3,5253,13830
"7318",5,5253,1485
"7319",14,5253,20910
"7320",18,5253,10950
"7321",80,5253,6270
"7322",95,5253,5970
"7323",130,5253,4215
"7324",339,5253,2070
"7325",2296,5253,210
"7326",2627,5253,345
"7327",7602,5253,105
"7328",12172,5253,195
"7329",39930,5253,240
"7330",48262,5253,60
"7331",14,5359,13940
"7332",22,5359,2490
"7333",96,5359,3510
"7334",257,5359,5410
"7335",422,5359,2010
"7336",1111,5359,340
"7337",1578,5359,80
"7338",2001,5359,620
"7339",7329,5359,750
"7340",11605,5359,70
"7341",3830,5380,100
"7342",5228,5380,12
"7343",5229,5380,12
"7344",5231,5380,12
"7345",3830,5382,100
"7346",5228,5382,12
"7347",5229,5382,12
"7348",5231,5382,12
"7349",301,5387,95
"7350",1926,5387,275
"7351",3119,5387,80
"7352",5387,5387,30
"7353",76844,5387,20
"7354",3,5473,30426
"7355",8,5473,11253
"7356",14,5473,46002
"7357",38,5473,2970
"7358",58,5473,2277
"7359",92,5473,21582
"7360",96,5473,11583
"7361",130,5473,9273
"7362",144,5473,4818
"7363",257,5473,17853
"7364",321,5473,4422
"7365",1279,5473,2508
"7366",1672,5473,3366
"7367",1867,5473,1353
"7368",3218,5473,165
"7369",5220,5473,264
"7370",5470,5473,462
"7371",5473,5473,297
"7372",6945,5473,858
"7373",10596,5473,132
"7374",11130,5473,132
"7375",29542,5473,99
"7376",40262,5473,99
"7377",45264,5473,33
"7378",18,5547,21170
"7379",40,5547,3509
"7380",90,5547,15950
"7381",92,5547,18966
"7382",121,5547,5220
"7383",321,5547,3886
"7384",376,5547,1073
"7385",839,5547,2059
"7386",851,5547,2059
"7387",1639,5547,1102
"7388",2726,5547,522
"7389",2908,5547,551
"7390",5498,5547,319
"7391",5499,5547,116
"7392",7665,5547,87
"7393",22425,5547,145
"7394",22427,5547,116
"7395",22429,5547,58
"7396",22431,5547,58
"7397",22611,5547,87
"7398",41672,5547,58
"7399",41674,5547,58
"7400",45476,5547,116
"7401",90,5548,2750
"7402",2726,5548,90
"7403",2908,5548,95
"7404",5498,5548,55
"7405",5499,5548,20
"7406",3,5552,14752
"7407",18,5552,11680
"7408",37,5552,4960
"7409",80,5552,6688
"7410",92,5552,10464
"7411",95,5552,6368
"7412",339,5552,2208
"7413",492,5552,832
"7414",1841,5552,2992
"7415",3846,5552,1232
"7416",4415,5552,96
"7417",5597,5552,80
"7418",6059,5552,48
"7419",31022,5552,64
"7420",39463,5552,80
"7421",3,5564,11986
"7422",21,5564,2275
"7423",360,5564,65
"7424",378,5564,1846
"7425",379,5564,1846
"7426",538,5564,494
"7427",723,5564,130
"7428",2957,5564,247
"7429",3376,5564,65
"7430",5549,5564,169
"7431",18983,5564,65
"7432",18988,5564,65
"7433",18990,5564,65
"7434",14,5571,20910
"7435",18,5571,10950
"7436",39,5571,1350
"7437",92,5571,9810
"7438",96,5571,5265
"7439",257,5571,8115
"7440",422,5571,3015
"7441",492,5571,780
"7442",914,5571,165
"7443",1989,5571,480
"7444",5240,5571,60
"7445",5571,5571,165
"7446",14793,5571,60
"7447",15259,5571,120
"7448",59826,5571,30
"7449",92,5623,5886
"7450",621,5623,306
"7451",624,5623,1368
"7452",4036,5623,72
"7453",5623,5623,45
"7454",9130,5623,99
"7455",24865,5623,234
"7456",48713,5623,45
"7457",48715,5623,45
"7458",8,5713,2387
"7459",58,5713,483
"7460",62,5713,1036
"7461",257,5713,3787
"7462",1618,5713,413
"7463",2951,5713,63
"7464",78992,5713,42
"7465",3,5772,33192
"7466",14,5772,50184
"7467",37,5772,11160
"7468",40,5772,4356
"7469",92,5772,23544
"7470",121,5772,6480
"7471",189,5772,2376
"7472",431,5772,1692
"7473",621,5772,1224
"7474",665,5772,1008
"7475",715,5772,6804
"7476",915,5772,288
"7477",1111,5772,1224
"7478",1255,5772,720
"7479",1272,5772,288
"7480",1672,5772,3672
"7481",1926,5772,1980
"7482",2001,5772,2232
"7483",2247,5772,360
"7484",2670,5772,396
"7485",2957,5772,684
"7486",3754,5772,4428
"7487",5549,5772,468
"7488",5552,5772,396
"7489",5571,5772,396
"7490",5772,5772,180
"7491",7329,5772,2700
"7492",14859,5772,144
"7493",14862,5772,144
"7494",15414,5772,756
"7495",30807,5772,1584
"7496",45496,5772,180
"7497",45499,5772,180
"7498",3,5773,14752
"7499",14,5773,22304
"7500",37,5773,4960
"7501",40,5773,1936
"7502",189,5773,1056
"7503",665,5773,448
"7504",915,5773,128
"7505",1111,5773,544
"7506",1272,5773,128
"7507",2670,5773,176
"7508",2957,5773,304
"7509",5549,5773,208
"7510",5552,5773,176
"7511",5571,5773,176
"7512",14859,5773,64
"7513",14862,5773,64
"7514",18,5817,4380
"7515",1948,5817,60
"7516",3754,5817,738
"7517",5817,5817,90
"7518",16965,5817,24
"7519",9,5822,3584
"7520",14,5822,44608
"7521",18,5822,23360
"7522",22,5822,7968
"7523",90,5822,17600
"7524",96,5822,11232
"7525",131,5822,512
"7526",228,5822,1312
"7527",321,5822,4288
"7528",538,5822,1216
"7529",596,5822,1888
"7530",839,5822,2272
"7531",851,5822,2272
"7532",1434,5822,736
"7533",1841,5822,5984
"7534",1867,5822,1312
"7535",1870,5822,256
"7536",2318,5822,352
"7537",3772,5822,1120
"7538",4507,5822,416
"7539",4798,5822,192
"7540",5822,5822,480
"7541",7316,5822,96
"7542",18500,5822,96
"7543",29829,5822,64
"7544",40215,5822,96
"7545",52289,5822,160
"7546",67726,5822,128
"7547",67728,5822,128
"7548",35,5932,972
"7549",63,5932,612
"7550",82,5932,408
"7551",84,5932,492
"7552",92,5932,7848
"7553",321,5932,1608
"7554",3765,5932,108
"7555",4765,5932,132
"7556",5932,5932,72
