Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"3059","urlrewrite","url-rewriting","2011-11-22 17:10:47","102937","13","2012-10-19 18:32:00","0","102937","2011-11-22 17:10:47"
"3060","ms-jscript","jscript","2011-11-22 19:37:25","419","1","2011-11-28 20:37:31","0","419","2011-11-22 19:37:44"
"3062","employment","career-development","2011-11-23 15:20:39","1583","1","2012-12-03 22:02:18","0","1288","2012-05-14 14:24:34"
"3063","job-hunting","career-development","2011-11-23 15:21:05","1583","1","2012-10-29 09:30:18","0","1288","2012-05-14 14:24:31"
"3064","boost-mpl","mpl","2011-11-24 16:03:42","20984","0","","0","",""
"3065","mediaqueries","media-queries","2011-11-25 16:16:30","106224","2","2012-11-21 10:18:17","0","106224","2011-11-25 16:16:30"
"3068","thirdparty","third-party","2011-11-27 23:03:24","102937","2","2012-06-13 07:09:07","0","102937","2011-11-27 23:03:24"
"3069","flashmediaserver","flash-media-server","2011-11-29 14:30:28","1228","0","","0","1228","2011-11-29 14:30:28"
"3071","customcomponents","custom-component","2011-11-29 20:24:33","102937","0","","0","102937","2011-11-29 20:24:33"
"3072","customcomponent","custom-component","2011-11-29 20:25:05","102937","1","2012-04-04 22:03:50","0","102937","2011-11-29 20:25:05"
"3075","windows-registry","registry","2011-11-30 10:42:51","41956","1","2012-11-22 08:58:59","3","102937","2012-01-23 21:27:08"
"3076","visual-studio-extensions","vspackage","2011-12-02 03:38:09","305637","0","","0","",""
"3077","multisite","multi-site","2011-12-02 03:44:22","105971","0","","0","105971","2011-12-02 03:44:22"
"3078","if-else","if-statement","2011-12-02 14:23:36","489560","9","2012-10-31 15:13:41","3","102937","2012-01-23 05:09:04"
"3080","vbproj","vb.net","2011-12-02 19:57:07","1002323","1","2012-11-02 14:03:52","3","419","2012-01-14 01:32:42"
"3081","signal","signals","2011-12-04 12:04:14","120261","58","2012-12-07 19:34:13","1","1288","2012-05-17 17:39:50"
"3082","asp","asp-classic","2011-12-05 02:29:20","3043","1081","2012-12-08 14:04:19","-1","102937","2012-01-14 18:44:23"
"3083","shm","shared-memory","2011-12-06 19:44:56","102937","4","2012-04-14 12:15:23","0","102937","2011-12-06 19:44:56"
"3084","cf9","coldfusion-9","2011-12-06 23:05:05","419","0","","0","419","2011-12-06 23:05:30"
"3085","jme","java-me","2011-12-07 20:53:58","105971","7","2012-10-07 08:58:55","0","105971","2011-12-07 20:53:58"
"3086","tls","ssl","2011-12-08 23:11:53","372643","0","","3","",""
"3087","stylesheets","stylesheet","2011-12-09 07:52:12","85950","13","2012-09-19 17:24:19","0","419","2012-01-14 01:31:13"
"3088","huffman-encoding","huffman","2011-12-09 09:50:03","134633","0","","0","",""
"3089","magento-catalog","magento","2011-12-09 13:28:14","471559","111","2012-12-08 07:50:32","0","419","2012-01-14 01:30:53"
"3090","php-oop","php","2011-12-09 22:37:13","364708","5","2012-06-26 16:17:57","2","419","2012-01-14 01:30:28"
"3091","buffers","buffer","2011-12-10 03:32:29","646382","12","2012-12-02 03:19:30","1","1288","2012-03-25 16:28:29"
"3093","programatically","programmatically","2011-12-10 04:38:16","396458","6","2012-04-03 15:19:07","0","396458","2011-12-10 04:38:16"
"3094","express.js","express","2011-12-11 13:25:36","617839","94","2012-12-02 08:04:48","4","-1","2012-02-22 13:29:18"
"3095","expressjs","express","2011-12-12 21:55:26","617839","0","","3","",""
"3097","webcontrol","webcontrols","2011-12-14 14:56:52","105971","6","2012-11-23 07:40:41","0","105971","2011-12-14 14:56:52"
"3098","web-controls","webcontrols","2011-12-14 14:57:17","105971","2","2012-06-01 15:39:43","0","105971","2011-12-14 14:57:17"
"3099","mercurial-subrepos","subrepos","2011-12-14 15:11:23","110204","0","","0","",""
"3102","cross-origin","cross-domain","2011-12-16 15:27:17","50776","4","2012-11-29 21:44:22","0","50776","2011-12-16 15:34:55"
"3103","subselect","subquery","2011-12-16 21:04:38","466826","0","","1","",""
"3104","server-client","client-server","2011-12-19 02:57:28","213269","8","2012-08-22 13:49:35","1","102937","2012-01-23 21:26:13"
"3105","active-directory-group","active-directory","2011-12-19 06:03:36","13302","0","","0","",""
"3106","wtk","java-wireless-toolkit","2011-12-19 11:27:58","488433","0","","0","",""
"3107","structs","struct","2011-12-19 22:39:51","464988","46","2012-12-01 05:01:03","2","102937","2012-01-23 21:25:50"
"3108","texture","textures","2011-12-20 08:50:59","734069","0","","1","",""
"3109","scriptsharp","script#","2011-12-20 21:16:43","40999","3","2012-11-08 15:04:50","0","106224","2012-01-08 21:42:16"
"3110","post-commit","post-commit-hook","2011-12-21 02:28:54","13531","0","","0","",""
"3111","app-pool","application-pool","2011-12-23 12:57:35","419","0","","0","419","2011-12-23 12:57:50"
"3112","sql-match-all","relational-division","2011-12-24 10:36:59","73226","0","","2","",""
"3114","table-design","database-design","2011-12-28 10:52:50","21234","14","2012-12-06 13:19:00","4","-1","2012-04-11 09:11:28"
"3115","database-modeling","database-design","2011-12-28 12:58:12","21234","17","2012-11-22 21:25:08","4","-1","2012-04-11 09:11:29"
"3116","googledocs","google-docs","2011-12-28 14:57:48","1288","19","2012-11-05 09:47:55","0","1288","2011-12-28 14:58:08"
"3117","google-accounts","google-account","2011-12-28 15:30:17","1288","0","","0","1288","2011-12-28 15:30:42"
"3118","instantiate","instantiation","2011-12-28 19:18:42","34509","5","2012-12-05 13:36:00","1","1288","2012-05-14 14:22:22"
"3119","constraint","constraints","2011-12-29 14:05:56","27535","54","2012-12-01 11:50:30","1","17174","2012-02-05 22:31:44"
"3120","msdeploy","web-deploy","2011-12-30 05:26:18","105999","0","","0","",""
"3121","symfony1.4","symfony-1.4","2012-01-02 01:10:23","105971","11","2012-11-30 12:49:55","0","105971","2012-01-02 01:10:23"
"3122","asynctask","android-asynctask","2012-01-03 15:22:43","658042","163","2012-12-07 14:54:04","0","102937","2012-03-01 18:09:30"
"3123","interceptors","interceptor","2012-01-04 09:33:08","21234","9","2012-11-17 02:58:45","0","1288","2012-05-18 19:15:44"
"3124","wi-fi","wifi","2012-01-04 12:22:11","1","13","2012-12-08 19:15:13","0","1","2012-01-04 12:22:11"
"3125","spel","spring-el","2012-01-05 20:54:16","21234","4","2012-11-02 17:02:56","0","1288","2012-05-14 14:25:53"
"3126","idiom","idioms","2012-01-05 22:03:10","105971","1","2012-03-15 01:56:44","0","105971","2012-01-05 22:03:10"
"3128","git-branches","git-branch","2012-01-09 11:47:50","95706","0","","0","1288","2012-05-16 19:08:05"
"3129","git-branching","git-branch","2012-01-09 11:47:55","95706","0","","0","1288","2012-05-16 19:08:57"
"3131","evaluation-order","order-of-evaluation","2012-01-10 03:39:17","105971","0","","0","105971","2012-01-10 03:39:17"
"3133","iphone4","iphone-4","2012-01-11 21:45:16","106224","16","2012-12-07 09:52:08","0","106224","2012-01-11 21:45:16"
"3134","eventlog","event-log","2012-01-11 23:30:26","102937","12","2012-12-04 23:48:10","0","102937","2012-01-11 23:30:26"
"3135","windows-event-log","event-log","2012-01-11 23:31:00","102937","2","2012-11-04 00:22:09","0","102937","2012-01-11 23:31:19"
"3137","css-attributes","css","2012-01-12 06:32:14","1047662","1","2012-08-15 20:00:13","0","106224","2012-01-13 13:31:53"
"3138","orientdb","orient-db","2012-01-12 18:02:32","102937","10","2012-09-05 03:00:47","0","102937","2012-01-12 18:03:19"
"3139","rewrite-url","url-rewriting","2012-01-12 20:17:36","246246","0","","1","1288","2012-05-16 19:07:50"
"3140","reports","report","2012-01-12 20:25:39","102937","129","2012-12-09 02:26:38","0","102937","2012-01-12 20:26:04"
"3142","zend","zend-framework","2012-01-12 23:25:22","419","1000","2012-12-09 01:05:11","0","419","2012-01-12 23:25:22"
"3143","browser-compatibility","cross-browser","2012-01-13 06:51:57","522877","174","2012-12-09 00:03:45","4","-1","2012-07-09 15:18:16"
"3144","parallel","parallel-processing","2012-01-13 11:16:31","634025","110","2012-12-07 13:24:57","2","1288","2012-05-17 17:41:46"
"3146","intent","android-intent","2012-01-14 19:10:16","102937","576","2012-12-09 02:23:46","0","102937","2012-01-14 19:10:16"
"3147","autowire","autowired","2012-01-15 12:23:59","21234","15","2012-12-02 11:53:15","0","1288","2012-05-18 19:15:36"
"3148","memory-allocation","memory-management","2012-01-15 13:38:43","166749","636","2012-12-08 20:03:14","4","-1","2012-02-23 04:09:00"
"3151","lesscss","less","2012-01-16 17:48:14","5918","11","2012-09-24 01:14:20","1","102937","2012-02-26 21:10:27"
"3152","orchard","orchardcms","2012-01-16 21:39:05","335418","25","2012-12-07 14:18:57","2","1288","2012-05-16 19:10:15"
"3153","web-app","web-applications","2012-01-17 00:00:19","21234","10","2012-11-15 17:29:16","2","1288","2012-05-10 18:46:51"
"3154","jquerytools","jquery-tools","2012-01-18 04:07:05","497356","9","2012-11-18 15:32:43","0","102937","2012-01-21 19:09:11"
"3155","es5","ecmascript-5","2012-01-18 21:52:55","419970","0","","0","",""
"3156","sl4j","slf4j","2012-01-19 02:05:01","419","4","2012-11-09 03:00:38","0","419","2012-01-19 02:05:17"
"3157","rewrite","url-rewriting","2012-01-19 07:09:28","246246","0","","0","",""
"3159","d3","d3.js","2012-01-20 18:38:10","380487","111","2012-12-07 02:18:41","3","1288","2012-05-09 12:22:32"
"3160","azure-table-storage","azure-storage-tables","2012-01-21 15:17:12","272109","0","","0","",""
"3161","cloud-hosting","cloud","2012-01-21 16:02:48","272109","0","","0","",""
"3162","conflicts","conflict","2012-01-23 21:21:39","102937","10","2012-11-20 08:15:02","0","102937","2012-01-23 21:22:00"
"3163","validate","validation","2012-01-24 13:31:44","157882","157","2012-12-08 07:16:41","1","102937","2012-01-30 16:36:13"
"3164","code-optimization","optimization","2012-01-24 14:17:00","166749","13","2012-10-10 22:45:17","4","-1","2012-02-23 04:08:52"
"3165","dataclustering","cluster-analysis","2012-01-24 16:13:12","102937","0","","0","102937","2012-01-24 16:13:12"
"3166","data-clustering","cluster-analysis","2012-01-24 16:14:22","102937","0","","0","102937","2012-01-24 16:14:22"
"3167","clustering","cluster-analysis","2012-01-24 16:15:52","102937","76","2012-12-08 15:05:11","0","102937","2012-01-24 16:15:52"
"3168","jenkins","hudson","2012-01-24 16:45:56","9861","0","","-1","",""
"3169","generic-handler","ashx","2012-01-24 17:46:48","102112","0","","0","",""
"3170","fts","full-text-search","2012-01-24 18:11:50","102112","3","2012-11-26 14:13:59","1","1288","2012-05-16 19:07:20"
"3172","xsltprocessor","xslt","2012-01-25 16:22:57","419","1","2012-11-04 13:22:07","0","419","2012-01-25 16:24:20"
"3173","xsltproc","xslt","2012-01-25 16:23:22","419","5","2012-12-04 06:05:20","0","419","2012-01-25 16:24:16"
"3174","xslt-2.0-processors","xslt","2012-01-25 16:39:07","419","0","","0","419","2012-01-25 16:39:35"
"3176","filetypes","file-type","2012-01-25 18:50:01","102937","0","","0","102937","2012-01-25 18:50:01"
"3177","integers","integer","2012-01-26 02:45:26","2598","28","2012-12-08 03:53:15","1","1288","2012-03-26 00:37:30"
"3179","wtp","eclipse-wtp","2012-01-26 21:03:50","102937","10","2012-11-02 17:57:09","0","102937","2012-01-26 21:04:05"
"3180","fluent-api","fluent-interface","2012-01-26 23:01:54","102937","7","2012-10-31 23:15:33","0","102937","2012-01-26 23:02:03"
"3181","parallelization","parallel-processing","2012-01-27 06:48:51","654891","3","2012-08-23 10:54:27","3","1288","2012-05-17 17:42:48"
"3182","parallelism","parallel-processing","2012-01-27 06:49:35","654891","7","2012-11-28 06:53:31","3","1288","2012-05-17 17:43:43"
"3183","parallel-computing","parallel-processing","2012-01-27 06:52:55","654891","1","2012-10-18 22:05:26","3","1288","2012-05-17 17:41:19"
"3184","dtsx","ssis","2012-01-27 09:32:57","144491","0","","3","",""
"3185","a4j","ajax4jsf","2012-01-27 13:49:32","1288","9","2012-11-27 15:21:55","0","1288","2012-01-27 13:49:32"
"3187","zorder","z-order","2012-01-27 20:54:45","102937","4","2012-11-07 11:32:00","0","102937","2012-01-27 20:54:45"
"3188","useragent","user-agent","2012-01-27 20:57:52","102937","21","2012-12-08 11:41:58","0","102937","2012-01-27 20:57:52"
"3189","assets-pipeline","asset-pipeline","2012-01-27 21:02:42","102937","3","2012-06-19 14:13:11","0","102937","2012-01-27 21:02:42"
"3191","class-loading","classloader","2012-01-28 15:39:53","21234","33","2012-12-08 16:28:17","0","1288","2012-05-18 19:15:18"
"3192","xmlhttp","xmlhttprequest","2012-01-30 09:46:38","53114","0","","1","",""
"3193","acoustic-echo-cancellatio","aec","2012-01-30 20:05:17","102937","0","","0","102937","2012-01-30 20:05:17"
"3195","gdiplus","gdi+","2012-02-02 05:49:59","726361","5","2012-11-14 10:18:01","0","17174","2012-02-05 22:30:53"
"3196","datatemplates","datatemplate","2012-02-02 05:57:50","45382","0","","0","",""
"3197","devfabric","azure-compute-emulator","2012-02-03 03:50:54","272109","0","","0","",""
"3198","task-scheduler","scheduled-tasks","2012-02-03 12:28:31","21234","0","","0","1288","2012-05-18 19:13:57"
"3199","task-scheduling","scheduled-tasks","2012-02-03 12:28:35","21234","2","2012-11-29 04:12:51","0","1288","2012-05-18 19:13:36"
"3200","crawler","web-crawler","2012-02-03 16:39:52","28760","0","","0","",""
"3201","css-specificity","specificity","2012-02-04 04:46:25","106224","1","2012-10-05 09:33:29","0","106224","2012-02-04 04:46:25"
"3202","apache-fop","fop","2012-02-04 14:54:26","407651","0","","0","",""
"3203","rewriting","url-rewriting","2012-02-04 19:48:48","246246","0","","0","",""
"3204","bst","binary-search-tree","2012-02-05 00:32:02","501557","20","2012-12-05 00:29:24","0","1288","2012-03-26 00:27:15"
"3206","style","styles","2012-02-05 06:08:28","106224","406","2012-12-07 13:46:39","0","106224","2012-02-05 06:08:45"
"3207","forward-declarations","forward-declaration","2012-02-05 09:55:27","673730","1","2012-07-16 12:59:12","0","17174","2012-02-05 22:30:33"
"3208","msvs","visual-studio","2012-02-05 22:46:58","673730","4","2012-09-17 09:56:37","4","-1","2012-05-12 03:05:27"
"3211","crlf","newline","2012-02-06 08:53:59","1023815","3","2012-11-25 15:53:43","2","1288","2012-05-16 19:06:14"
"3212","systems","system","2012-02-06 08:54:41","1023815","3","2012-11-19 22:47:53","1","1288","2012-05-18 19:14:41"
"3213","interval","intervals","2012-02-06 08:56:31","1023815","43","2012-12-07 22:27:05","0","1288","2012-03-25 16:30:00"
"3214","mocking-framework","mocking","2012-02-08 10:24:12","21234","0","","1","1288","2012-05-18 19:15:07"
"3215","iis7httpmodule","httpmodule","2012-02-08 18:15:13","419","1","2012-10-08 09:57:12","0","419","2012-02-08 18:15:38"
"3216","maven-surefire-plugin","surefire","2012-02-09 22:24:10","1836","0","","0","",""
"3217","windows-phone-7.5","windows-phone-7","2012-02-10 13:12:57","249933","438","2012-12-07 15:32:04","4","-1","2012-03-16 05:57:36"
"3221","mdb","ms-access","2012-02-12 18:23:59","102937","26","2012-11-17 13:59:31","0","102937","2012-02-12 18:23:59"
"3222","compiler-construction","compiler","2012-02-13 00:46:30","102937","0","","0","102937","2012-02-13 00:46:39"
"3223","concurency","concurrency","2012-02-14 16:14:45","1288","18","2012-12-07 06:52:09","0","1288","2012-02-14 16:15:19"
"3224","spec-sharp","spec#","2012-02-14 18:36:27","102937","0","","0","102937","2012-02-14 18:36:40"
"3225","wcf-extensibility","wcf-extensions","2012-02-14 22:43:40","102937","0","","0","102937","2012-02-14 22:44:00"
"3226","appcelerator-mobile","titanium-mobile","2012-02-15 01:54:37","122313","0","","0","",""
"3228","url-tag","django-templates","2012-02-15 16:41:53","21640","0","","1","",""
"3229","at","at-command","2012-02-15 23:33:40","102937","18","2012-12-02 19:48:06","0","102937","2012-02-15 23:33:50"
"3230","ax","axapta","2012-02-16 07:31:38","4509","0","","0","",""
"3231","microsoft-ax-2009","dynamics-ax-2009","2012-02-16 07:33:41","4509","0","","0","",""
"3232","queries","query","2012-02-16 18:41:53","1288","59","2012-12-08 20:38:31","0","1288","2012-02-16 18:41:53"
"3233","enity-framework-mapping","entity-framework-mapping","2012-02-17 13:37:55","1288","0","","0","1288","2012-02-17 13:38:14"
"3234","roslyn-ctp","roslyn","2012-02-17 21:22:37","41071","0","","0","",""
"3235","navigationcontroller","uinavigationcontroller","2012-02-18 14:03:40","194544","0","","0","",""
"3239","jboss-as-7","jboss7.x","2012-02-20 07:12:23","50776","1","2012-11-08 10:08:59","0","50776","2012-02-20 07:12:48"
"3240","compositewpf","prism","2012-02-21 20:33:22","102937","0","","0","102937","2012-02-21 20:33:31"
"3241","borders","border","2012-02-22 09:58:02","606586","9","2012-09-07 09:17:22","0","1288","2012-03-26 00:33:32"
"3243","returns","returning","2012-02-22 10:00:12","606586","5","2012-11-16 02:21:10","0","1288","2012-05-10 18:45:12"
"3244","logon","authentication","2012-02-23 19:23:30","3043","9","2012-12-01 05:33:39","0","1288","2012-05-09 12:23:12"
"3247","metro-style-app","microsoft-metro","2012-02-24 19:29:52","106224","10","2012-10-31 09:43:28","0","106224","2012-02-24 19:29:52"
"3248","ordered-list","html-lists","2012-02-26 21:10:43","246246","5","2012-10-12 08:01:27","0","102937","2012-03-03 02:48:07"
"3252","uboot","u-boot","2012-02-27 18:31:40","102937","3","2012-11-22 12:32:38","0","102937","2012-02-27 18:31:44"
"3253","android-api","android","2012-02-28 22:19:05","74359","71","2012-12-04 17:46:07","4","-1","2012-03-08 08:34:44"
"3254","django-widgets","django-widget","2012-02-29 00:48:50","102937","1","2012-02-29 02:21:57","0","102937","2012-02-29 00:48:55"
"3255","wolfram","mathematica","2012-03-01 02:33:03","198315","7","2012-06-28 18:52:17","4","-1","2012-05-02 13:15:08"
"3256","c2dm","android-c2dm","2012-03-01 18:36:53","102937","61","2012-09-26 06:18:02","0","102937","2012-03-01 18:36:58"
"3257","unordered-list","html-lists","2012-03-01 19:46:33","246246","1","2012-10-12 08:01:27","0","102937","2012-03-03 02:48:01"
"3258","embedded-systems","embedded","2012-03-01 20:52:43","10396","0","","0","1288","2012-05-17 17:47:38"
"3259","fluent-nhibernate-mapping","fluent-nhibernate","2012-03-02 14:49:28","861716","0","","0","",""
"3260","css3-transitions","css-transitions","2012-03-02 16:39:42","106224","3","2012-09-07 22:58:20","0","106224","2012-03-02 16:39:42"
"3261","django-auth","django-authentication","2012-03-02 17:16:04","102937","4","2012-12-04 17:05:20","0","102937","2012-03-02 17:16:11"
"3263","ul","html-lists","2012-03-03 02:57:08","102937","89","2012-12-08 21:43:12","0","102937","2012-03-03 02:57:08"
"3264","li","html-lists","2012-03-03 02:57:24","102937","105","2012-12-08 21:43:12","0","102937","2012-03-03 02:57:24"
"3265","ol","html-lists","2012-03-03 03:06:24","102937","7","2012-10-15 00:12:51","0","102937","2012-03-03 03:06:31"
"3267","wordcount","word-count","2012-03-04 15:08:28","1288","9","2012-11-11 06:02:56","0","1288","2012-03-04 15:08:43"
"3268","faceted-search","facet","2012-03-05 09:52:17","633239","0","","0","",""
"3269","jquery-tablesorter","tablesorter","2012-03-05 13:19:19","145346","0","","0","",""
"3270","yml","yaml","2012-03-05 20:03:47","479863","0","","0","",""
"3271","cuda-kernel","cuda","2012-03-06 00:36:44","749748","164","2012-11-28 15:12:56","3","-1","2012-03-28 05:41:32"
"3273","crosstab","pivot","2012-03-06 20:32:57","268273","0","","1","",""
"3275","nulls","null","2012-03-06 20:50:35","268273","0","","0","1288","2012-03-25 16:30:21"
"3276","nullvalue","null","2012-03-06 20:50:54","268273","0","","0","1288","2012-03-25 16:30:19"
"3277","dates","date","2012-03-06 20:52:11","268273","67","2012-12-04 06:29:22","4","-1","2012-03-21 13:15:18"
"3279","gnumake","gnu-make","2012-03-08 01:40:52","429232","4","2012-11-29 17:41:21","1","1288","2012-03-25 16:29:03"
"3280","gnumakefile","gnu-make","2012-03-08 01:41:18","429232","0","","0","1288","2012-05-10 18:42:57"
"3282","webworkers","web-worker","2012-03-08 16:36:01","1228","1","2012-05-20 19:07:46","0","1228","2012-03-08 16:36:01"
"3283","videocard","video-card","2012-03-08 16:41:03","1228","0","","0","1228","2012-03-08 16:41:03"
"3284","graphics-card","video-card","2012-03-08 16:41:55","1228","0","","0","1228","2012-03-08 16:41:55"
"3287","htmlparser","html-parsing","2012-03-12 12:14:50","102112","1","2012-05-30 18:16:46","0","1288","2012-05-10 18:42:40"
"3288","fulltext","full-text-search","2012-03-12 18:59:14","102112","0","","3","",""
"3289","full-text","full-text-search","2012-03-12 18:59:22","102112","0","","2","",""
"3290","masterpage","master-pages","2012-03-12 19:11:44","102112","20","2012-12-07 14:56:50","0","1288","2012-05-10 18:41:58"
"3291","postbacks","postback","2012-03-12 19:17:51","102112","0","","0","106224","2012-03-25 16:20:01"
"3292","user-controls","usercontrols","2012-03-12 19:24:52","102112","3","2012-10-22 15:05:49","1","106224","2012-03-25 16:19:57"
"3293","piechart","pie-chart","2012-03-13 15:47:16","50776","11","2012-12-07 22:14:42","0","50776","2012-03-13 15:47:16"
"3294","winservice","windows-services","2012-03-13 20:10:34","19635","0","","1","1288","2012-05-16 19:05:31"
"3295","doublequotes","double-quotes","2012-03-14 22:21:46","102937","1","2012-10-01 17:02:46","0","102937","2012-03-14 22:21:52"
"3296","mediafoundation","windows-media-foundation","2012-03-15 09:58:57","868014","0","","0","",""
"3297","modal-view-controller","modalviewcontroller","2012-03-17 06:31:40","105971","0","","0","105971","2012-03-17 06:31:59"
"3298","ming-library","libming","2012-03-18 18:43:15","102937","0","","0","102937","2012-03-18 18:43:47"
"3299","image-uploading","file-upload","2012-03-18 22:13:16","21234","0","","0","",""
"3300","pgadminiii","pgadmin","2012-03-19 13:47:34","939860","0","","0","",""
"3301","database-architecture","database-design","2012-03-20 07:53:12","21234","1","2012-09-18 19:47:24","3","1288","2012-05-09 12:21:12"
"3302","ipad2","ipad-2","2012-03-20 09:17:24","106224","5","2012-10-10 16:27:36","0","106224","2012-03-20 09:17:24"
"3303","amazon-cloud-front","amazon-cloudfront","2012-03-20 16:42:43","50776","0","","0","50776","2012-03-20 16:43:01"
"3304","cloudfront","amazon-cloudfront","2012-03-20 16:44:08","50776","19","2012-11-23 11:16:37","0","50776","2012-03-20 16:44:15"
"3306","ssrs-reports","reporting-services","2012-03-21 14:02:07","400375","0","","2","",""
"3307","characters","character","2012-03-21 17:55:05","1288","84","2012-12-07 01:53:04","0","1288","2012-03-21 17:55:05"
"3308","swtoolkit","swt","2012-03-22 07:20:03","373861","0","","0","102937","2012-04-06 19:54:23"
"3309","localstorage","local-storage","2012-03-23 19:33:53","102937","65","2012-12-09 00:56:20","0","102937","2012-03-23 19:34:14"
"3310","user-control","usercontrols","2012-03-24 11:42:25","366904","7","2012-11-02 20:24:16","0","106224","2012-03-25 16:16:35"
"3311","functors","functor","2012-03-25 14:54:13","387076","7","2012-10-30 10:51:58","0","106224","2012-03-25 16:19:21"
"3312","tokens","token","2012-03-25 21:06:02","1288","15","2012-12-04 00:52:13","0","1288","2012-03-25 21:06:11"
"3313","tokenizing","tokenize","2012-03-25 21:07:48","1288","0","","0","1288","2012-03-25 21:08:27"
"3314","tokenizer","tokenize","2012-03-25 21:08:00","1288","11","2012-12-07 13:43:36","0","1288","2012-03-25 21:08:25"
"3315","tokenization","tokenize","2012-03-25 21:08:09","1288","5","2012-11-16 17:11:07","0","1288","2012-03-25 21:08:23"
"3316","abtesting","ab-testing","2012-03-26 00:09:37","1288","0","","0","1288","2012-03-26 00:10:32"
"3317","abstract-classes","abstract-class","2012-03-26 00:12:03","1288","2","2012-09-22 18:23:14","0","1288","2012-03-26 00:12:19"
"3318","accessors","accessor","2012-03-26 00:13:32","1288","2","2012-10-11 11:15:08","0","1288","2012-03-26 00:13:44"
"3319","accesspoint","access-point","2012-03-26 00:14:09","1288","0","","0","1288","2012-03-26 00:14:17"
"3320","active-patterns","active-pattern","2012-03-26 00:18:25","1288","0","","0","1288","2012-03-26 00:18:36"
"3321","actors","actor","2012-03-26 00:19:15","1288","27","2012-11-29 16:46:00","0","1288","2012-03-26 00:19:34"
"3322","allocations","allocation","2012-03-26 00:22:24","1288","1","2012-06-20 04:25:20","0","1288","2012-03-26 00:22:37"
"3323","binary-search-trees","binary-search-tree","2012-03-26 00:28:40","1288","1","2012-12-06 04:05:01","0","1288","2012-03-26 00:28:48"
"3324","bit-operations","bitwise-operators","2012-03-26 00:32:11","1288","1","2012-03-29 10:11:38","0","1288","2012-03-26 00:32:17"
"3325","phonegap","cordova","2012-03-26 09:04:38","249933","0","","3","",""
"3327","float-css","css-float","2012-03-27 20:38:41","102937","0","","0","106224","2012-04-10 16:57:52"
"3328","cudamalloc","cuda","2012-03-28 04:54:59","749748","37","2012-11-26 16:19:19","4","-1","2012-03-28 05:41:34"
"3330","long","long-integer","2012-03-28 15:41:18","102937","81","2012-12-05 14:30:03","0","102937","2012-03-28 15:41:18"
"3331","code-first-migrations","ef-migrations","2012-03-29 13:11:37","413501","0","","2","",""
"3332","pattern","design-patterns","2012-03-29 20:28:12","102937","206","2012-12-08 13:38:55","0","102937","2012-03-29 20:28:41"
"3336","classic-javascript","javascript","2012-03-30 22:58:01","719312","0","","4","-1","2012-04-12 20:47:35"
"3337","wixlib","wix","2012-03-31 15:16:37","52626","0","","-1","",""
"3338","msiexec","windows-installer","2012-03-31 15:20:35","52626","0","","1","",""
"3339","django-models","django","2012-04-02 13:37:06","136008","0","","1","",""
"3340","mpeg4","mpeg-4","2012-04-02 18:16:24","50776","7","2012-11-20 16:29:43","0","50776","2012-04-02 18:16:36"
"3341","ms","microsoft","2012-04-03 15:54:27","1228","81","2012-12-06 04:51:46","0","1228","2012-04-03 15:54:27"
"3342","quotedidentifier","quoted-identifier","2012-04-03 17:26:17","102937","0","","0","102937","2012-04-03 17:26:32"
"3343","backbone","backbone.js","2012-04-07 00:35:24","269581","353","2012-12-07 11:14:35","3","1288","2012-05-09 12:20:57"
"3344","lein","leiningen","2012-04-07 00:56:23","102937","22","2012-11-15 01:50:07","0","102937","2012-04-07 00:56:28"
"3345","open-search","opensearch","2012-04-08 10:13:21","115866","0","","0","115866","2012-04-08 10:13:21"
"3346","sql-management-studio","ssms","2012-04-10 14:22:36","13302","0","","1","",""
"3347",".getjson","getjson","2012-04-10 17:08:59","139010","1","2012-10-31 13:36:55","0","1288","2012-05-10 18:40:44"
"3348","scrolling","scroll","2012-04-10 19:01:18","366904","0","","1","",""
"3349","cocos2d","cocos2d-iphone","2012-04-10 19:47:20","201863","0","","2","",""
"3351","mkmapkit","mapkit","2012-04-12 11:45:01","74118","0","","0","",""
"3352","idempotence","idempotent","2012-04-13 06:59:38","102937","0","","0","102937","2012-04-13 07:00:32"
"3353","idempotency","idempotent","2012-04-13 06:59:59","102937","0","","0","102937","2012-04-13 07:00:08"
"3356","ssis-data-transformations","ssis","2012-04-17 13:26:55","756519","0","","0","",""
"3365","android-device","android","2012-04-18 11:05:09","614807","13","2012-11-05 02:53:47","4","-1","2012-04-22 06:43:12"
"3367","log4netconfiguration","log4net","2012-04-19 08:38:35","106567","0","","0","",""
"3368","jquery-validation-plugin","jquery-validate","2012-04-19 14:30:55","594235","1","2012-11-30 19:23:19","4","-1","2012-11-30 14:03:04"
"3369","fk-relationship","foreign-keys","2012-04-19 19:53:35","21234","0","","0","1288","2012-05-10 18:38:15"
"3370","css-classes","css","2012-04-20 13:20:25","437","27","2012-11-14 18:36:28","4","-1","2012-05-04 01:27:58"
"3371","autocompleter","autocomplete","2012-04-20 18:58:48","497356","0","","2","1288","2012-05-14 14:20:40"
"3373","css-height","css","2012-04-20 18:59:41","1001563","8","2012-12-05 13:46:26","4","-1","2012-05-07 23:26:58"
"3376","liftweb","lift","2012-04-21 16:56:06","53013","4","2012-09-21 01:40:34","1","102937","2012-04-25 14:53:15"
